"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"EBAY","eBay Inc.","28.49","27430946899.51","n/a","1998","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/ebay",
"EBAYL","eBay Inc.","25","0","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/ebayl",
"ESIO","Electro Scientific Industries, Inc.","29.93","1027039479.81","n/a","n/a","Miscellaneous","Industrial Machinery/Components","https://www.nasdaq.com/symbol/esio",
"EEX","Emerald Expositions Events, Inc.","11.78","862344510.04","n/a","2017","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/eex",
"ENR","Energizer Holdings, Inc.","47.69","2842768804.63","n/a","2015","Miscellaneous","Industrial Machinery/Components","https://www.nasdaq.com/symbol/enr",
"ENV","Envestnet, Inc","50.04","2287932282.72","n/a","2010","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/env",
"ETSY","Etsy, Inc.","51.17","6163940400.31","n/a","2015","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/etsy",
"EVOP","EVO Payments, Inc.","23.37","1896137546.43","n/a","2018","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/evop",
"XELA","Exela Technologies, Inc.","3.95","599012139.85","n/a","2015","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/xela",
"EXLS","ExlService Holdings, Inc.","53.26","1824511575.7","n/a","2006","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/exls",
"FICO","Fair Isaac Corporation","182.2","5275606101.6","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/fico",
"FTCH","Farfetch Limited","21.01","5993744985.8","n/a","2018","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/ftch",
"FIS","Fidelity National Information Services, Inc.","102.06","33423452632.08","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/fis",
"FNJN","Finjan Holdings, Inc.","2.57","70783667.31","n/a","n/a","Miscellaneous","Multi-Sector Companies","https://www.nasdaq.com/symbol/fnjn",
"FDC","First Data Corporation","16.42","15377606397.86","n/a","2015","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/fdc",
"FLT","FleetCor Technologies, Inc.","178.27","21900609263.68","n/a","2010","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/flt",
"FCEL","FuelCell Energy, Inc.","0.4901","45747305.7899","n/a","n/a","Miscellaneous","Industrial Machinery/Components","https://www.nasdaq.com/symbol/fcel",
"GPN","Global Payments Inc.","99.63","15762727614.69","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/gpn",
"GPRO","GoPro, Inc.","4.57","685502390.11","n/a","2014","Miscellaneous","Industrial Machinery/Components","https://www.nasdaq.com/symbol/gpro",
"GRVY","GRAVITY Co., Ltd.","41.22","135601557.66","3289703","2005","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/grvy",
"GSKY","GreenSky, Inc.","8.41","1569507831.59","n/a","2018","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/gsky",
"GRUB","GrubHub Inc.","75.89","6883336000.21","n/a","2014","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/grub",
"HQY","HealthEquity, Inc.","59.63","3720234483.94","n/a","2014","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/hqy",
"HPJ","Highpower International Inc","2.35","36565196.3","n/a","n/a","Miscellaneous","Industrial Machinery/Components","https://www.nasdaq.com/symbol/hpj",
"HMSY","HMS Holdings Corp","29.51","2476099465.32","n/a","1992","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/hmsy",
"IIIV","i3 Verticals, Inc.","20.96","551705724.48","n/a","2018","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/iiiv",
"IKNX","Ikonics Corporation","9.025","17901565.825","n/a","n/a","Miscellaneous","Industrial Machinery/Components","https://www.nasdaq.com/symbol/iknx",
"IMAX","Imax Corporation","19.12","1196628871.04","n/a","n/a","Miscellaneous","Industrial Machinery/Components","https://www.nasdaq.com/symbol/imax",
"INWK","InnerWorkings, Inc.","3.74","193668476.1","n/a","2006","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/inwk",
"ITGR","Integer Holdings Corporation","80.55","2608425437.85","n/a","n/a","Miscellaneous","Industrial Machinery/Components","https://www.nasdaq.com/symbol/itgr",
"IDCC","InterDigital, Inc.","71.61","2423443092.84","n/a","n/a","Miscellaneous","Multi-Sector Companies","https://www.nasdaq.com/symbol/idcc",
"IMXI","International Money Express, Inc.","11.24","406694480.92","n/a","2017","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/imxi",
"ISDR","Issuer Direct Corporation","10.78","41282786.16","n/a","n/a","Miscellaneous","Publishing","https://www.nasdaq.com/symbol/isdr",
"KGJI","Kingold Jewelry Inc.","0.7832","51780094.7664","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/kgji",
"LC","LendingClub Corporation","2.71","1155026381.87","n/a","2014","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/lc",
"LLNW","Limelight Networks, Inc.","2.37","268290787.68","n/a","2007","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/llnw",
"LQDT","Liquidity Services, Inc.","7.12","235516869.44","n/a","2006","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/lqdt",
"LKSD","LSC Communications, Inc.","7.73","257561721.61","n/a","2016","Miscellaneous","Publishing","https://www.nasdaq.com/symbol/lksd",
"MARA","Marathon Patent Group, Inc.","0.46","11739172.4","n/a","n/a","Miscellaneous","Multi-Sector Companies","https://www.nasdaq.com/symbol/mara",
"MCHX","Marchex, Inc.","2.89","121330190.85","n/a","2004","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/mchx",
"MA","Mastercard Incorporated","190.45","211186976845","n/a","2006","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/ma",
"MMS","Maximus, Inc.","67.57","4333488297.26","n/a","1997","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/mms",
"MXWL","Maxwell Technologies, Inc.","1.85","84856110.8","n/a","n/a","Miscellaneous","Industrial Machinery/Components","https://www.nasdaq.com/symbol/mxwl",
"MELI","MercadoLibre, Inc.","310.49","14035035690.91","n/a","2007","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/meli",
"MOGU","MOGU Inc.","16.87","0","n/a","2018","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/mogu",
"MGI","Moneygram International, Inc.","1.93","107337627.43","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/mgi",
"MSCI","MSCI Inc","144.21","12695217586.92","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/msci",
"LABL","Multi-Color Corporation","35.26","723444370.24","n/a","1987","Miscellaneous","Publishing","https://www.nasdaq.com/symbol/labl",
"NCR","NCR Corporation","22.71","2684322000","n/a","n/a","Miscellaneous","Office Equipment/Supplies/Services","https://www.nasdaq.com/symbol/ncr",
"NTES","NetEase, Inc.","238.59","18211726681.83","76330637","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/ntes",
"NTIP","Network-1 Technologies, Inc.","2.42","57487513.82","n/a","n/a","Miscellaneous","Multi-Sector Companies","https://www.nasdaq.com/symbol/ntip",
"EGOV","NIC Inc.","12.16","809483150.08","n/a","1999","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/egov",
"NLSN","Nielsen N.V.","25.3","8981077996","n/a","2011","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/nlsn",
"NOVT","Novanta Inc.","60.01","2094656311.21","n/a","n/a","Miscellaneous","Industrial Machinery/Components","https://www.nasdaq.com/symbol/novt",
"OPRX","OptimizeRx Corporation","11.6","139358711.2","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/oprx",
"PAR","PAR Technology Corporation","17.57","284944409.19","n/a","n/a","Miscellaneous","Office Equipment/Supplies/Services","https://www.nasdaq.com/symbol/par",
"PYPL","PayPal Holdings, Inc.","84.1","99099999300.8","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/pypl",
"PFSW","PFSweb, Inc.","5.3","102074279.4","n/a","1999","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/pfsw",
"PDD","Pinduoduo Inc.","22.18","2034700642.86","91735827","2018","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/pdd",
"PBI","Pitney Bowes Inc.","6.3","1182013150.5","n/a","n/a","Miscellaneous","Office Equipment/Supplies/Services","https://www.nasdaq.com/symbol/pbi",
"PCOM","Points International, Ltd.","9.99","141736941.18","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/pcom",
"POLA","Polar Power, Inc.","4.9952","50667102.8416","n/a","2016","Miscellaneous","Industrial Machinery/Components","https://www.nasdaq.com/symbol/pola",
"PRTH","Priority Technology Holdings, Inc.","6.85","459212382.4","n/a","2016","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/prth",
"PRTHU","Priority Technology Holdings, Inc.","9.04","0","n/a","2016","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/prthu",
"PRTHW","Priority Technology Holdings, Inc.","1.35","0","n/a","2016","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/prthw",
"QIWI","QIWI plc","14.23","640687350.61","45023707","2013","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/qiwi",
"QUAD","Quad Graphics, Inc","12.9","666569870.7","n/a","n/a","Miscellaneous","Publishing","https://www.nasdaq.com/symbol/quad",
"QTRH","Quarterhill Inc.","0.9121","108373410.7386","n/a","n/a","Miscellaneous","Multi-Sector Companies","https://www.nasdaq.com/symbol/qtrh",
"QNST","QuinStreet, Inc.","15.89","783216733.46","n/a","2010","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/qnst",
"RRD","R.R. Donnelley & Sons Company","4.58","322432000","n/a","n/a","Miscellaneous","Publishing","https://www.nasdaq.com/symbol/rrd",
"RDWR","Radware Ltd.","22.63","1008074509.05","n/a","1999","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/rdwr",
"REFR","Research Frontiers Incorporated","1.4832","41028591.3552","n/a","n/a","Miscellaneous","Multi-Sector Companies","https://www.nasdaq.com/symbol/refr",
"RECN","Resources Connection, Inc.","14.66","462421391.54","n/a","2000","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/recn",
"RMNI","Rimini Street, Inc.","4.69","298192404.3","n/a","2015","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/rmni",
"RBA","Ritchie Bros. Auctioneers Incorporated","31.83","3457821397.71","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/rba",
"SREV","ServiceSource International, Inc.","0.9944","92202367.9896","n/a","2011","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/srev",
"SFLY","Shutterfly, Inc.","40.72","1368374099.84","n/a","2006","Miscellaneous","Other Consumer Services","https://www.nasdaq.com/symbol/sfly",
"SSNT","SilverSun Technologies, Inc.","2.52","11341902.6","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/ssnt",
"SITO","SITO Mobile, Ltd.","0.9001","22896326.1536","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/sito",
"BID","Sotheby&#39;s","36.3","1779328135.2","n/a","1988","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/bid",
"SGRP","SPAR Group, Inc.","0.6527","13483423.7313","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/sgrp",
"SPB           ","Spectrum Brands Holdings, Inc.","43.95","2348042022.9","n/a","n/a","Miscellaneous","Industrial Machinery/Components","https://www.nasdaq.com/symbol/spb",
"SPEX","Spherix Incorporated","0.7839","6696489.267","n/a","n/a","Miscellaneous","Multi-Sector Companies","https://www.nasdaq.com/symbol/spex",
"STMP","Stamps.com Inc.","152.61","2762550493.08","n/a","1999","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/stmp",
"STCN","Steel Connect, Inc.","1.68","101826617.76","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/stcn",
"TRHC","Tabula Rasa HealthCare, Inc.","63.32","1295903067.52","n/a","2016","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/trhc",
"TTGT","TechTarget, Inc.","11.95","334619968.45","n/a","2007","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/ttgt",
"JYNT","The Joint Corp.","7.15","98199479.95","n/a","2014","Miscellaneous","Multi-Sector Companies","https://www.nasdaq.com/symbol/jynt",
"NCTY","The9 Limited","1.238","11383834.634","9195343","2004","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/ncty",
"TIVO","TiVo Corporation","9.57","1185981390","n/a","n/a","Miscellaneous","Multi-Sector Companies","https://www.nasdaq.com/symbol/tivo",
"TSS","Total System Services, Inc.","81.97","14954727049.99","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/tss",
"TNET","TriNet Group, Inc.","41.13","2897378994.6","n/a","2014","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/tnet",
"TC","TuanChe Limited","6.9","20700000","3000000","2018","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/tc",
"ULBI","Ultralife Corporation","6.78","108186270.06","n/a","1992","Miscellaneous","Industrial Machinery/Components","https://www.nasdaq.com/symbol/ulbi",
"USAT","USA Technologies, Inc.","3.68","220803370.88","n/a","n/a","Miscellaneous","Office Equipment/Supplies/Services","https://www.nasdaq.com/symbol/usat",
"USATP","USA Technologies, Inc.","17.3353","7715300.6239","n/a","n/a","Miscellaneous","Office Equipment/Supplies/Services","https://www.nasdaq.com/symbol/usatp",
"UXIN","Uxin Limited","8.399","209975000","25000000","2018","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/uxin",
"VVI","Viad Corp","46.62","948275508.6","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/vvi",
"VHC","VirnetX Holding Corp","2.91","194279218.38","n/a","n/a","Miscellaneous","Multi-Sector Companies","https://www.nasdaq.com/symbol/vhc",
"V","Visa Inc.","131.4","298511793975.6","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/v",
"WAGE","WageWorks, Inc.","27.4","1086041086.4","n/a","2012","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/wage",
"WTRH","Waitr Holdings Inc.","11.14","608082893.32","n/a","2016","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/wtrh",
"WTRHW","Waitr Holdings Inc.","1.25","0","n/a","2016","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/wtrhw",
"WU","Western Union Company (The)","17.82","7890822771.48","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/wu",
"WEX","WEX Inc.","141.74","6109479601.24","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/wex",
"WNS","WNS (Holdings) Limited","43.24","2159146419.44","n/a","2006","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/wns",
"WP","Worldpay, Inc.","76.88","23994869344.16","n/a","2012","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/wp",
"XELB","Xcel Brands, Inc","1.43","26146886.48","n/a","n/a","Miscellaneous","Multi-Sector Companies","https://www.nasdaq.com/symbol/xelb",
"Z","Zillow Group, Inc.","30.99","6298613404.59","n/a","n/a","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/z",
"ZG","Zillow Group, Inc.","30.57","6213249815.37","n/a","2011","Miscellaneous","Business Services","https://www.nasdaq.com/symbol/zg",
