"Symbol","Name","LastSale","MarketCap","ADR TSO","IPOyear","Sector","Industry","Summary Quote",
"FLWS","1-800 FLOWERS.COM, Inc.","12.48","800946070.08","n/a","1999","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/flws",
"WBAI","500.com Limited","7.8","331386767.4","n/a","2013","Consumer Services","Services-Misc. Amusement & Recreation","https://www.nasdaq.com/symbol/wbai",
"AHC","A.H. Belo Corporation","3.87","83757353.49","n/a","n/a","Consumer Services","Newspapers/Magazines","https://www.nasdaq.com/symbol/ahc",
"ANF","Abercrombie & Fitch Company","18.51","1218792301.23","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","https://www.nasdaq.com/symbol/anf",
"AKR","Acadia Realty Trust","26.25","2140773468.75","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/akr",
"ATV","Acorn International, Inc.","25.75","69013605","n/a","2007","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/atv",
"AEY","ADDvantage Technologies Group, Inc.","1.32","13604111.4","n/a","n/a","Consumer Services","Office Equipment/Supplies/Services","https://www.nasdaq.com/symbol/aey",
"ADT","ADT Inc.","6.71","5145758499.31","n/a","2018","Consumer Services","Diversified Commercial Services","https://www.nasdaq.com/symbol/adt",
"ATGE","Adtalem Global Education Inc.","49.99","2936662550","n/a","n/a","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/atge",
"AAP","Advance Auto Parts Inc","158.84","11578438325.96","n/a","n/a","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/aap",
"ACM","AECOM","27.5","4299666937.5","n/a","2007","Consumer Services","Military/Government/Technical","https://www.nasdaq.com/symbol/acm",
"AGNC","AGNC Investment Corp.","17.66","9217267464.5","n/a","2008","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/agnc",
"AGNCB","AGNC Investment Corp.","25.6","8869122124.8","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/agncb",
"AGNCN","AGNC Investment Corp.","25.38","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/agncn",
"ADC","Agree Realty Corporation","58","1999929610","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/adc",
"ALEX","Alexander & Baldwin, Inc.","19.27","1387962390.43","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/alex",
"ALX","Alexander&#39;s, Inc.","305.78","1561707136.2","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/alx",
"ARE","Alexandria Real Estate Equities, Inc.","118.75","12768783868.75","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/are",
"ALLE","Allegion plc","83.67","7953315690.21","n/a","2013","Consumer Services","Diversified Commercial Services","https://www.nasdaq.com/symbol/alle",
"AMMA","Alliance MMA, Inc.","0.2009","3514715.7668","n/a","2016","Consumer Services","Services-Misc. Amusement & Recreation","https://www.nasdaq.com/symbol/amma",
"ATUS","Altice USA, Inc.","17.61","12592918237.71","n/a","2017","Consumer Services","Television Services","https://www.nasdaq.com/symbol/atus",
"ASPS","Altisource Portfolio Solutions S.A.","19.56","326148330","n/a","n/a","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/asps",
"AMZN","Amazon.com, Inc.","1520.91","743677276011.48","n/a","1997","Consumer Services","Catalog/Specialty Distribution","https://www.nasdaq.com/symbol/amzn",
"AMBO","Ambow Education Holding Ltd.","5.5501","119729759.8041","n/a","n/a","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/ambo",
"AMC","AMC Entertainment Holdings, Inc.","14.07","1456444737.72","n/a","2013","Consumer Services","Movies/Entertainment","https://www.nasdaq.com/symbol/amc",
"AMCX","AMC Networks Inc.","55.25","3123260289.5","n/a","n/a","Consumer Services","Television Services","https://www.nasdaq.com/symbol/amcx",
"UHAL","Amerco","342.55","6716647779.4","n/a","n/a","Consumer Services","Rental/Leasing Companies","https://www.nasdaq.com/symbol/uhal",
"AAT","American Assets Trust, Inc.","40.62","1918162555.02","n/a","2011","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/aat",
"ACC","American Campus Communities Inc","42","5755322496","n/a","2004","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/acc",
"AEO","American Eagle Outfitters, Inc.","17.79","3138728695.68","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","https://www.nasdaq.com/symbol/aeo",
"AFIN","American Finance Trust, Inc.","13.16","1397998709.8","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/afin",
"AMH","American Homes 4 Rent","20.1","5960279009.4","n/a","2013","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/amh",
"APEI","American Public Education, Inc.","28.66","470717314.06","n/a","2007","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/apei",
"AMT","American Tower Corporation (REIT)","160.94","70892116349.34","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/amt",
"COLD","Americold Realty Trust","26.35","3896159484","n/a","2018","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/cold",
"APU","AmeriGas Partners, L.P.","26.27","2442507681.44","n/a","n/a","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/apu",
"AXR","AMREP Corporation","6.94","56407653.76","n/a","n/a","Consumer Services","Newspapers/Magazines","https://www.nasdaq.com/symbol/axr",
"ANGI","ANGI Homeservices Inc.","15.64","7838436932.48","n/a","n/a","Consumer Services","Advertising","https://www.nasdaq.com/symbol/angi",
"NLY","Annaly Capital Management Inc","9.96","13084678082.04","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/nly",
"ANH","Anworth Mortgage Asset  Corporation","4.33","426350968.91","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/anh",
"AIV","Apartment Investment and Management Company","45.13","7024224821.98","n/a","1994","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/aiv",
"ARI","Apollo Commercial Real Estate Finance","18.05","2416056848.25","n/a","2009","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/ari",
"AMEH","Apollo Medical Holdings, Inc.","16.63","566827579.83","n/a","n/a","Consumer Services","Professional Services","https://www.nasdaq.com/symbol/ameh",
"APLE","Apple Hospitality REIT, Inc.","15.12","3459059462.88","n/a","2015","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/aple",
"ARCI","Appliance Recycling Centers of America, Inc.","0.5","4236325.5","n/a","n/a","Consumer Services","Home Furnishings","https://www.nasdaq.com/symbol/arci",
"APDN","Applied DNA Sciences Inc","0.7901","23791536.2357","n/a","n/a","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/apdn",
"APDNW","Applied DNA Sciences Inc","0.02","0","n/a","n/a","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/apdnw",
"ARMK","Aramark","31.16","7688168185.2","n/a","2013","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/armk",
"ABR","Arbor Realty Trust","10.93","941758387.51","n/a","2004","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/abr",
"ARC","ARC Document Solutions, Inc.","2.16","98905350.24","n/a","2004","Consumer Services","Professional Services","https://www.nasdaq.com/symbol/arc",
"ARCE","Arco Platform Limited","20.93","1051963295.11","n/a","2018","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/arce",
"ARCO","Arcos Dorados Holdings Inc.","7.71","1601141891.13","n/a","2011","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/arco",
"ACRE","Ares Commercial Real Estate Corporation","13.6","390300960","n/a","2012","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/acre",
"ARKR","Ark Restaurants Corp.","21.5975","74947234.1475","n/a","n/a","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/arkr",
"ARR","ARMOUR Residential REIT, Inc.","20.99","888622669.75","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/arr",
"ASNA","Ascena Retail Group, Inc.","2.51","495567264.07","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","https://www.nasdaq.com/symbol/asna",
"ASCMA","Ascent Capital Group, Inc.","0.6093","7585799.6232","n/a","n/a","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/ascma",
"AHT","Ashford Hospitality Trust Inc","4.08","412236794.4","n/a","2003","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/aht",
"AINC","Ashford Inc.","55.39","132421149.95","n/a","2014","Consumer Services","Professional Services","https://www.nasdaq.com/symbol/ainc",
"ASPN","Aspen Aerogels, Inc.","2.55","61124741.85","n/a","2014","Consumer Services","RETAIL: Building Materials","https://www.nasdaq.com/symbol/aspn",
"ASPU","Aspen Group Inc.","5.24","96281987","n/a","n/a","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/aspu",
"HOME","At Home Group Inc.","18.6","1182409328.4","n/a","2016","Consumer Services","Home Furnishings","https://www.nasdaq.com/symbol/home",
"ATAI","ATA Inc.","1.02","10773406.26","10562163","2008","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/atai",
"AZO","AutoZone, Inc.","854.18","21539002880","n/a","n/a","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/azo",
"AVCO","Avalon GloboCare Corp.","2.8703","209648867.5953","n/a","n/a","Consumer Services","Professional Services","https://www.nasdaq.com/symbol/avco",
"AVB","AvalonBay Communities, Inc.","179.87","24862093126.29","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/avb",
"CAR","Avis Budget Group, Inc.","25.22","1950669600.36","n/a","n/a","Consumer Services","Rental/Leasing Companies","https://www.nasdaq.com/symbol/car",
"BCOM","B Communications Ltd.","7","209223315","n/a","n/a","Consumer Services","Telecommunications Equipment","https://www.nasdaq.com/symbol/bcom",
"BZUN","Baozun Inc.","33.1","1434063358.7","43325177","2015","Consumer Services","Catalog/Specialty Distribution","https://www.nasdaq.com/symbol/bzun",
"MPV","Barings Participation Investors","14.95","156878303.4","n/a","1988","Consumer Services","Miscellaneous","https://www.nasdaq.com/symbol/mpv",
"BNED","Barnes & Noble Education, Inc","4","190242648","n/a","2015","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/bned",
"BKS","Barnes & Noble, Inc.","6.49","473896678.31","n/a","n/a","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/bks",
"BECN","Beacon Roofing Supply, Inc.","31.53","2161589030.46","n/a","2004","Consumer Services","RETAIL: Building Materials","https://www.nasdaq.com/symbol/becn",
"BBGI","Beasley Broadcast Group, Inc.","3.81","104714089.53","n/a","2000","Consumer Services","Broadcasting","https://www.nasdaq.com/symbol/bbgi",
"BBBY","Bed Bath & Beyond Inc.","11.62","1604157953.58","n/a","1992","Consumer Services","Home Furnishings","https://www.nasdaq.com/symbol/bbby",
"BEL","Belmond Ltd.","24.7","2989559955.2","n/a","n/a","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/bel",
"BBY","Best Buy Co., Inc.","52.23","14055174948.87","n/a","n/a","Consumer Services","Consumer Electronics/Video Chains","https://www.nasdaq.com/symbol/bby",
"BGFV","Big 5 Sporting Goods Corporation","3","64284822","n/a","2002","Consumer Services","Other Specialty Stores","https://www.nasdaq.com/symbol/bgfv",
"BIG","Big Lots, Inc.","28.58","1144588444.98","n/a","n/a","Consumer Services","Department/Specialty Retail Stores","https://www.nasdaq.com/symbol/big",
"BH","Biglari Holdings Inc.","140.79","291115143.54","n/a","2018","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/bh",
"BHTG","BioHiTech Global, Inc.","2.45","35899742.2","n/a","n/a","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/bhtg",
"BGI","Birks Group Inc.","1.18","21193839.58","n/a","n/a","Consumer Services","Consumer Specialties","https://www.nasdaq.com/symbol/bgi",
"BJRI","BJ&#39;s Restaurants, Inc.","52.89","1126140015.24","n/a","n/a","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/bjri",
"BJ","BJ&#39;s Wholesale Club Holdings, Inc.","22.25","3044655134.25","n/a","2018","Consumer Services","Department/Specialty Retail Stores","https://www.nasdaq.com/symbol/bj",
"BLMN","Bloomin&#39; Brands, Inc.","17.44","1602760189.28","n/a","2012","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/blmn",
"APRN","Blue Apron Holdings, Inc.","1.01","195686167.81","n/a","2017","Consumer Services","Catalog/Specialty Distribution","https://www.nasdaq.com/symbol/aprn",
"BRG","Bluerock Residential Growth REIT, Inc.","9.72","231165977.76","n/a","2014","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/brg",
"BMCH","BMC Stock Holdings, Inc.","15.34","1033323722.6","n/a","2013","Consumer Services","RETAIL: Building Materials","https://www.nasdaq.com/symbol/bmch",
"WIFI","Boingo Wireless, Inc.","20.67","878698856.1","n/a","2011","Consumer Services","Telecommunications Equipment","https://www.nasdaq.com/symbol/wifi",
"BCC","Boise Cascade, L.L.C.","23.18","901905219.06","n/a","2013","Consumer Services","RETAIL: Building Materials","https://www.nasdaq.com/symbol/bcc",
"BOJA","Bojangles&#39;, Inc.","16.02","608312609.46","n/a","2015","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/boja",
"BOOT","Boot Barn Holdings, Inc.","15.91","450729806.79","n/a","2014","Consumer Services","Clothing/Shoe/Accessory Stores","https://www.nasdaq.com/symbol/boot",
"BAH","Booz Allen Hamilton Holding Corporation","47.68","6786930355.84","n/a","2010","Consumer Services","Professional Services","https://www.nasdaq.com/symbol/bah",
"BXP","Boston Properties, Inc.","120.05","18540582025","n/a","1997","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/bxp",
"BYD","Boyd Gaming Corporation","22.82","2560540440.78","n/a","1993","Consumer Services","Hotels/Resorts","https://www.nasdaq.com/symbol/byd",
"BHR","Braemar Hotels & Resorts Inc.","9.63","313090839.27","n/a","2013","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/bhr",
"BDN","Brandywine Realty Trust","12.94","2311117669.88","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/bdn",
"BPI","Bridgepoint Education, Inc.","7.6","206281442","n/a","2009","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/bpi",
"BEDU","Bright Scholar Education Holdings Limited","10.52","1233470000","n/a","2017","Consumer Services","Other Consumer Services","https://www.nasdaq.com/symbol/bedu",
"EAT","Brinker International, Inc.","47.77","1843922000","n/a","n/a","Consumer Services","Restaurants","https://www.nasdaq.com/symbol/eat",
"BRX","Brixmor Property Group Inc.","15.3","4587043810.5","n/a","2013","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/brx",
"BAM","Brookfield Asset Management Inc","40.33","40074073361.71","n/a","n/a","Consumer Services","Building operators","https://www.nasdaq.com/symbol/bam",
"BIP","Brookfield Infrastructure Partners LP","36.12","10000854165.12","n/a","n/a","Consumer Services","Marine Transportation","https://www.nasdaq.com/symbol/bip",
"BPR","Brookfield Property REIT Inc.","15.75","12086190049.5","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/bpr",
"BPRAP","Brookfield Property REIT Inc.","21.6377","0","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/bprap",
"BRT","BRT Apartments Corp.","11.28","177708165.6","n/a","n/a","Consumer Services","Real Estate Investment Trusts","https://www.nasdaq.com/symbol/brt",
"BKE","Buckle, Inc. (The)","18.62","912714694.5","n/a","n/a","Consumer Services","Clothing/Shoe/Accessory Stores","https://www.nasdaq.com/symbol/bke",
"BBW","Build-A-Bear Workshop, Inc.","4.5","67372987.5","n/a","2004","Consumer Services","Recreational Products/Toys","https://www.nasdaq.com/symbol/bbw",
"BLDR","Builders FirstSource, Inc.","10.88","1248207945.6","n/a","2005","Consumer Services","RETAIL: Building Materials","https://www.nasdaq.com/symbol/bldr",
"BURL","Burlington Stores, Inc.","157.79","10636292067.63","n/a","2013","Consumer Services","Department/Specialty Retail Stores","https://www.nasdaq.com/symbol/burl",
"CABO","Cable One, Inc.","860.51","4907939437.24","n/a","2015","Consumer Services","Television Services","https://www.nasdaq.com/symbol/cabo",
